ID,Edad,Tipo_Trabajo,Estado_Civil,Educacion,Incumplimiento,Vivienda,Consumo,Contacto,Mes,Dias,Campana,Dias_Ultima_Camp,No_Contactos,Resultado_Anterior,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
11022,32,admin.,married,university.degree,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,0
7148,42,blue-collar,married,unknown,unknown,yes,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94465.0,-41.8,4866.0,5228.1,0
10184,51,blue-collar,married,unknown,unknown,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93918.0,-42.7,4.96,5228.1,0
14980,54,admin.,married,university.degree,no,no,no,cellular,jul,thu,5,999,0,nonexistent,1.4,93918.0,-42.7,4968.0,5228.1,0
21406,34,student,divorced,university.degree,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4076.0,5195.8,0
22492,37,admin.,married,university.degree,no,yes,no,telephone,apr,fri,4,999,0,nonexistent,-1.8,93075.0,-47.1,1479.0,5099.1,0
23396,36,technician,married,professional.course,no,yes,no,cellular,apr,fri,4,999,0,nonexistent,-1.8,93075.0,-47.1,1405.0,5099.1,0
3760,33,management,married,high.school,unknown,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93994.0,-36.4,4858.0,5191.0,0
9479,50,blue-collar,married,basic.4y,unknown,yes,yes,telephone,jun,fri,3,999,0,nonexistent,1.4,94465.0,-41.8,4959.0,5228.1,0
7887,56,services,married,high.school,unknown,yes,no,telephone,jun,wed,14,999,0,nonexistent,1.4,94465.0,-41.8,4959.0,5228.1,0
21345,38,blue-collar,married,basic.4y,no,no,no,cellular,nov,thu,5,999,1,failure,-0.1,93.2,-42.0,4076.0,5195.8,0
4103,36,blue-collar,married,university.degree,unknown,yes,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
31288,35,blue-collar,married,basic.9y,no,no,yes,cellular,dec,thu,3,999,2,failure,-3.0,92713.0,-33.0,0.7070000000000001,5023.5,0
30359,60,management,married,university.degree,no,yes,yes,telephone,sep,thu,1,999,0,nonexistent,-3.4,92379.0,-29.8,0.809,5017.5,0
23872,50,blue-collar,married,basic.4y,no,no,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93075.0,-47.1,1405.0,5099.1,0
20713,30,admin.,married,university.degree,no,yes,no,cellular,nov,wed,5,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
20045,50,management,married,basic.4y,no,yes,no,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42.0,4153.0,5195.8,0
24861,42,technician,divorced,basic.6y,no,yes,no,cellular,may,tue,1,999,2,failure,-1.8,92893.0,-46.2,1344.0,5099.1,0
11923,37,services,divorced,basic.9y,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93918.0,-42.7,4957.0,5228.1,0
27445,26,admin.,single,high.school,no,yes,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92893.0,-46.2,1266.0,5099.1,0
22631,37,technician,married,university.degree,no,yes,no,telephone,apr,wed,1,999,0,nonexistent,-1.8,93075.0,-47.1,1445.0,5099.1,0
18760,41,technician,divorced,professional.course,no,no,no,cellular,aug,wed,13,999,0,nonexistent,1.4,93444.0,-36.1,4964.0,5228.1,0
2958,41,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93994.0,-36.4,4859.0,5191.0,0
29695,32,admin.,single,university.degree,no,yes,no,cellular,jul,thu,4,999,0,nonexistent,-2.9,92469.0,-33.6,1018.0,5076.2,0
26974,27,blue-collar,single,basic.9y,no,yes,no,cellular,may,wed,1,999,1,failure,-1.8,92893.0,-46.2,1281.0,5099.1,0
21161,29,services,married,basic.9y,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4076.0,5195.8,1
31474,38,student,single,unknown,no,yes,no,cellular,mar,mon,1,11,1,success,-1.8,93369.0,-34.8,0.639,5008.7,0
18600,29,admin.,single,high.school,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93444.0,-36.1,4965.0,5228.1,0
12454,43,blue-collar,married,high.school,no,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93918.0,-42.7,4957.0,5228.1,0
32054,21,student,single,basic.9y,no,yes,yes,telephone,jul,tue,1,999,0,nonexistent,-1.7,94215.0,-40.3,0.797,4991.6,0
22391,44,admin.,married,unknown,no,no,no,cellular,apr,wed,4,999,1,failure,-1.8,93075.0,-47.1,1498.0,5099.1,0
15953,52,admin.,divorced,university.degree,unknown,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93444.0,-36.1,4966.0,5228.1,0
25673,41,technician,married,university.degree,no,yes,yes,cellular,may,fri,4,999,0,nonexistent,-1.8,92893.0,-46.2,1313.0,5099.1,0
15785,52,technician,married,professional.course,no,yes,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93444.0,-36.1,4968.0,5228.1,0
19003,37,technician,married,professional.course,no,no,no,cellular,aug,thu,8,999,0,nonexistent,1.4,93444.0,-36.1,4962.0,5228.1,0
20348,35,admin.,single,university.degree,no,yes,no,telephone,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4153.0,5195.8,0
15298,45,blue-collar,married,basic.4y,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93444.0,-36.1,4968.0,5228.1,0
19807,33,management,married,university.degree,no,yes,no,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4191.0,5195.8,0
11114,31,technician,married,professional.course,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,1
2697,35,admin.,married,university.degree,no,no,no,telephone,may,thu,4,999,0,nonexistent,1.1,93994.0,-36.4,4.86,5191.0,0
17428,47,blue-collar,married,basic.6y,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93444.0,-36.1,4963.0,5228.1,0
30579,82,retired,married,university.degree,no,yes,yes,cellular,oct,tue,1,999,1,failure,-3.4,92431.0,-26.9,0.7440000000000001,5017.5,0
20428,35,management,married,university.degree,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
32324,34,admin.,married,university.degree,no,yes,no,cellular,aug,wed,1,10,2,failure,-1.7,94027.0,-38.3,0.9,4991.6,1
2346,46,blue-collar,married,basic.4y,unknown,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93994.0,-36.4,4859.0,5191.0,0
7268,48,admin.,divorced,high.school,no,yes,yes,telephone,jun,thu,2,999,0,nonexistent,1.4,94465.0,-41.8,4866.0,5228.1,0
3902,30,management,single,university.degree,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93994.0,-36.4,4858.0,5191.0,0
3915,38,technician,married,professional.course,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93994.0,-36.4,4858.0,5191.0,0
27062,35,entrepreneur,married,university.degree,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92893.0,-46.2,1281.0,5099.1,0
5948,30,services,married,high.school,unknown,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93994.0,-36.4,4864.0,5191.0,0
29402,31,technician,married,university.degree,no,yes,no,cellular,jun,fri,2,999,0,nonexistent,-2.9,92963.0,-40.8,1268.0,5076.2,1
8640,34,entrepreneur,single,professional.course,no,no,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94465.0,-41.8,4961.0,5228.1,0
14705,36,management,married,university.degree,no,no,yes,cellular,jul,wed,4,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,0
32024,37,admin.,single,high.school,no,no,no,telephone,jul,thu,4,999,3,failure,-1.7,94215.0,-40.3,0.782,4991.6,0
4160,57,admin.,divorced,high.school,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
27511,24,blue-collar,single,basic.9y,no,no,yes,cellular,may,thu,1,999,1,failure,-1.8,92893.0,-46.2,1266.0,5099.1,0
7087,27,admin.,single,university.degree,no,no,yes,telephone,jun,thu,2,999,0,nonexistent,1.4,94465.0,-41.8,4866.0,5228.1,0
19327,47,admin.,married,university.degree,no,no,yes,telephone,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4663.0,5195.8,0
1095,30,technician,married,professional.course,no,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93994.0,-36.4,4855.0,5191.0,0
5896,37,technician,single,university.degree,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93994.0,-36.4,4864.0,5191.0,0
27405,35,admin.,single,university.degree,no,no,no,cellular,may,wed,6,999,0,nonexistent,-1.8,92893.0,-46.2,1281.0,5099.1,0
21523,45,management,single,basic.9y,no,yes,no,cellular,nov,thu,3,999,1,failure,-0.1,93.2,-42.0,4076.0,5195.8,0
31494,33,services,single,high.school,no,yes,no,cellular,mar,fri,2,6,1,success,-1.8,93369.0,-34.8,0.636,5008.7,0
1571,41,blue-collar,divorced,basic.4y,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93994.0,-36.4,4855.0,5191.0,0
21053,34,management,single,university.degree,no,yes,yes,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4076.0,5195.8,0
5452,25,blue-collar,single,high.school,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
5723,38,blue-collar,divorced,unknown,no,no,no,telephone,may,thu,5,999,0,nonexistent,1.1,93994.0,-36.4,4.86,5191.0,0
29563,38,services,married,basic.9y,no,no,yes,telephone,jun,fri,2,999,0,nonexistent,-2.9,92963.0,-40.8,1224.0,5076.2,0
7297,36,blue-collar,married,high.school,no,yes,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94465.0,-41.8,4967.0,5228.1,0
29844,35,services,single,university.degree,no,unknown,unknown,cellular,aug,mon,2,999,0,nonexistent,-2.9,92201.0,-31.4,0.884,5076.2,0
31643,20,student,single,unknown,no,yes,no,cellular,apr,tue,3,999,0,nonexistent,-1.8,93749.0,-34.6,0.6459999999999999,5008.7,0
12610,34,admin.,married,high.school,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93918.0,-42.7,4.96,5228.1,0
15924,30,admin.,single,university.degree,no,no,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93444.0,-36.1,4966.0,5228.1,0
17437,52,blue-collar,married,basic.9y,unknown,yes,no,telephone,aug,tue,4,999,0,nonexistent,1.4,93444.0,-36.1,4963.0,5228.1,0
30899,78,retired,divorced,basic.6y,no,no,no,telephone,oct,fri,2,999,0,nonexistent,-3.4,92431.0,-26.9,0.72,5017.5,0
12555,35,blue-collar,married,unknown,no,yes,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93918.0,-42.7,4.96,5228.1,0
7294,30,services,married,high.school,unknown,no,yes,telephone,jun,fri,1,999,0,nonexistent,1.4,94465.0,-41.8,4967.0,5228.1,0
32350,46,technician,married,professional.course,no,yes,no,cellular,aug,thu,2,999,4,failure,-1.7,94027.0,-38.3,0.904,4991.6,1
12835,49,admin.,married,university.degree,unknown,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93918.0,-42.7,4.96,5228.1,0
2683,47,technician,married,professional.course,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93994.0,-36.4,4.86,5191.0,0
13810,51,housemaid,married,basic.4y,unknown,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93918.0,-42.7,4962.0,5228.1,0
10085,57,entrepreneur,married,university.degree,unknown,unknown,unknown,cellular,jul,mon,9,999,0,nonexistent,1.4,93918.0,-42.7,4.96,5228.1,0
13297,25,blue-collar,married,high.school,no,no,no,telephone,jul,wed,1,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,0
22537,53,blue-collar,married,basic.4y,unknown,no,no,cellular,apr,mon,4,999,0,nonexistent,-1.8,93075.0,-47.1,1466.0,5099.1,0
13310,53,entrepreneur,divorced,university.degree,no,no,no,telephone,jul,wed,2,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,0
26845,59,housemaid,divorced,basic.6y,unknown,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92893.0,-46.2,1291.0,5099.1,0
27191,45,services,divorced,basic.9y,no,no,no,cellular,may,wed,1,999,1,failure,-1.8,92893.0,-46.2,1281.0,5099.1,0
26259,30,admin.,single,high.school,no,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92893.0,-46.2,1299.0,5099.1,0
30526,68,retired,single,university.degree,no,yes,no,cellular,sep,fri,1,3,1,success,-3.4,92379.0,-29.8,0.741,5017.5,0
18481,50,admin.,divorced,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93444.0,-36.1,4965.0,5228.1,0
26073,34,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,1,999,1,failure,-1.8,92893.0,-46.2,1313.0,5099.1,0
6176,44,technician,married,professional.course,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93994.0,-36.4,4864.0,5191.0,0
9095,45,management,single,basic.9y,no,yes,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94465.0,-41.8,4961.0,5228.1,0
29455,32,entrepreneur,married,basic.4y,no,yes,no,cellular,jun,tue,2,999,1,failure,-2.9,92963.0,-40.8,1286.0,5076.2,1
1593,47,services,divorced,high.school,no,yes,no,telephone,may,mon,5,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
29603,51,housemaid,married,basic.4y,no,yes,yes,cellular,jul,thu,1,999,1,failure,-2.9,92469.0,-33.6,1072.0,5076.2,0
30486,53,technician,married,professional.course,no,no,no,cellular,sep,tue,1,999,1,failure,-3.4,92379.0,-29.8,0.77,5017.5,0
26185,53,admin.,married,university.degree,no,yes,no,cellular,may,mon,3,999,1,failure,-1.8,92893.0,-46.2,1299.0,5099.1,0
26482,40,technician,married,university.degree,no,no,no,cellular,may,mon,4,999,1,failure,-1.8,92893.0,-46.2,1299.0,5099.1,0
29342,25,student,single,university.degree,no,no,yes,cellular,jun,thu,1,999,0,nonexistent,-2.9,92963.0,-40.8,1.26,5076.2,1
31072,39,management,single,university.degree,no,yes,no,cellular,nov,fri,2,3,2,success,-3.4,92649.0,-30.1,0.7140000000000001,5017.5,1
21984,47,technician,married,unknown,unknown,yes,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4021.0,5195.8,0
4674,39,admin.,married,university.degree,no,no,no,telephone,may,mon,6,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
5261,49,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
17393,33,admin.,single,university.degree,unknown,unknown,unknown,cellular,aug,tue,3,999,0,nonexistent,1.4,93444.0,-36.1,4963.0,5228.1,0
7619,48,technician,married,professional.course,no,yes,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94465.0,-41.8,4961.0,5228.1,0
16780,34,technician,married,university.degree,unknown,no,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93444.0,-36.1,4964.0,5228.1,0
24614,35,blue-collar,single,high.school,no,yes,no,cellular,may,tue,1,999,1,failure,-1.8,92893.0,-46.2,1344.0,5099.1,0
26690,43,blue-collar,married,basic.4y,no,yes,yes,cellular,may,tue,1,999,1,failure,-1.8,92893.0,-46.2,1291.0,5099.1,0
17558,50,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93444.0,-36.1,4964.0,5228.1,0
20776,53,entrepreneur,divorced,university.degree,no,yes,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
15171,41,unknown,married,unknown,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93444.0,-36.1,4.97,5228.1,0
6199,37,housemaid,married,high.school,no,yes,yes,telephone,may,fri,6,999,0,nonexistent,1.1,93994.0,-36.4,4864.0,5191.0,0
18772,47,technician,married,professional.course,unknown,no,no,cellular,aug,wed,15,999,0,nonexistent,1.4,93444.0,-36.1,4964.0,5228.1,0
12956,30,management,single,high.school,no,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93918.0,-42.7,4961.0,5228.1,0
8482,32,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94465.0,-41.8,4961.0,5228.1,0
27442,24,blue-collar,single,basic.9y,unknown,yes,yes,cellular,may,thu,7,999,0,nonexistent,-1.8,92893.0,-46.2,1266.0,5099.1,0
14715,22,unemployed,single,high.school,no,no,no,telephone,jul,wed,3,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,0
17650,31,technician,married,university.degree,unknown,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93444.0,-36.1,4964.0,5228.1,0
6730,38,technician,single,professional.course,no,no,yes,telephone,jun,tue,2,999,0,nonexistent,1.4,94465.0,-41.8,4864.0,5228.1,0
12085,31,services,single,basic.9y,no,yes,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93918.0,-42.7,4958.0,5228.1,1
7140,37,blue-collar,married,high.school,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94465.0,-41.8,4866.0,5228.1,0
32670,33,admin.,married,university.degree,no,yes,no,cellular,sep,thu,2,999,0,nonexistent,-1.1,94199.0,-37.5,0.878,4963.6,1
754,58,unknown,married,unknown,unknown,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93994.0,-36.4,4856.0,5191.0,0
15672,40,housemaid,divorced,basic.9y,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93444.0,-36.1,4968.0,5228.1,0
31628,20,student,single,high.school,no,no,no,cellular,apr,mon,1,999,3,failure,-1.8,93749.0,-34.6,0.645,5008.7,1
17431,30,technician,single,professional.course,no,yes,yes,cellular,aug,tue,5,999,0,nonexistent,1.4,93444.0,-36.1,4963.0,5228.1,0
22217,38,technician,married,university.degree,no,no,no,cellular,mar,tue,2,999,2,failure,-1.8,92843.0,-50.0,1687.0,5099.1,1
17405,46,services,married,high.school,unknown,no,no,cellular,aug,tue,5,999,0,nonexistent,1.4,93444.0,-36.1,4963.0,5228.1,0
733,54,management,married,high.school,unknown,yes,yes,telephone,may,wed,2,999,0,nonexistent,1.1,93994.0,-36.4,4856.0,5191.0,0
28471,38,technician,single,university.degree,no,yes,no,cellular,may,mon,13,999,0,nonexistent,-1.8,92893.0,-46.2,1244.0,5099.1,0
18257,29,admin.,single,university.degree,unknown,yes,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93444.0,-36.1,4965.0,5228.1,0
11491,47,retired,single,basic.6y,unknown,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93918.0,-42.7,4962.0,5228.1,0
178,50,services,divorced,professional.course,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
16137,31,admin.,married,university.degree,unknown,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93444.0,-36.1,4965.0,5228.1,0
29369,34,management,married,university.degree,no,yes,no,telephone,jun,thu,3,999,0,nonexistent,-2.9,92963.0,-40.8,1.26,5076.2,0
12411,26,blue-collar,married,basic.9y,no,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93918.0,-42.7,4957.0,5228.1,0
28127,49,entrepreneur,divorced,basic.9y,no,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92893.0,-46.2,1.25,5099.1,0
24479,30,admin.,married,university.degree,no,yes,yes,cellular,may,mon,4,999,0,nonexistent,-1.8,92893.0,-46.2,1354.0,5099.1,1
30384,76,management,married,unknown,no,no,no,cellular,sep,fri,1,999,0,nonexistent,-3.4,92379.0,-29.8,0.8029999999999999,5017.5,1
12453,38,entrepreneur,married,basic.9y,no,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93918.0,-42.7,4957.0,5228.1,0
10896,33,technician,married,university.degree,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,0
5095,56,admin.,divorced,high.school,no,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
29865,31,admin.,married,high.school,no,no,yes,cellular,aug,mon,2,4,1,success,-2.9,92201.0,-31.4,0.884,5076.2,1
3839,55,admin.,single,university.degree,no,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93994.0,-36.4,4858.0,5191.0,0
7635,39,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94465.0,-41.8,4961.0,5228.1,0
12056,28,blue-collar,single,basic.9y,no,no,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93918.0,-42.7,4958.0,5228.1,0
12295,32,services,single,high.school,no,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93918.0,-42.7,4957.0,5228.1,0
5565,40,technician,married,basic.9y,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93994.0,-36.4,4.86,5191.0,0
7316,34,services,married,high.school,unknown,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94465.0,-41.8,4967.0,5228.1,0
3160,36,technician,married,basic.6y,no,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93994.0,-36.4,4858.0,5191.0,0
17875,56,self-employed,married,basic.9y,no,yes,no,cellular,aug,thu,5,999,0,nonexistent,1.4,93444.0,-36.1,4963.0,5228.1,1
23092,25,student,married,university.degree,no,yes,yes,telephone,apr,thu,7,999,0,nonexistent,-1.8,93075.0,-47.1,1.41,5099.1,0
20465,34,technician,married,university.degree,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1
7767,36,admin.,single,high.school,no,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94465.0,-41.8,4961.0,5228.1,0
15011,25,admin.,single,basic.9y,no,yes,no,cellular,jul,thu,4,999,0,nonexistent,1.4,93918.0,-42.7,4968.0,5228.1,0
24246,69,retired,married,university.degree,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93075.0,-47.1,1365.0,5099.1,1
16570,54,services,married,basic.4y,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93444.0,-36.1,4965.0,5228.1,0
26564,35,blue-collar,married,high.school,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92893.0,-46.2,1291.0,5099.1,0
22820,39,technician,single,professional.course,no,yes,no,cellular,apr,wed,2,999,0,nonexistent,-1.8,93075.0,-47.1,1415.0,5099.1,0
15513,45,retired,married,basic.9y,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93444.0,-36.1,4967.0,5228.1,0
26105,31,services,single,high.school,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92893.0,-46.2,1299.0,5099.1,0
14645,39,self-employed,married,professional.course,no,yes,no,telephone,jul,wed,8,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,0
6304,35,management,single,university.degree,no,yes,no,telephone,jun,mon,21,999,0,nonexistent,1.4,94465.0,-41.8,4865.0,5228.1,0
18287,30,admin.,single,university.degree,no,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93444.0,-36.1,4965.0,5228.1,0
7703,35,technician,married,professional.course,no,yes,yes,telephone,jun,mon,4,999,0,nonexistent,1.4,94465.0,-41.8,4961.0,5228.1,0
23623,35,admin.,single,basic.9y,no,yes,no,cellular,apr,mon,1,999,1,failure,-1.8,93075.0,-47.1,1405.0,5099.1,0
1370,25,technician,single,professional.course,no,yes,yes,telephone,may,fri,2,999,0,nonexistent,1.1,93994.0,-36.4,4855.0,5191.0,0
30964,54,admin.,married,high.school,no,yes,no,cellular,nov,fri,1,3,3,success,-3.4,92649.0,-30.1,0.716,5017.5,1
21434,32,admin.,married,university.degree,no,yes,no,cellular,nov,thu,2,999,1,failure,-0.1,93.2,-42.0,4076.0,5195.8,0
3145,55,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93994.0,-36.4,4858.0,5191.0,0
25420,33,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92893.0,-46.2,1327.0,5099.1,0
23689,34,technician,married,basic.9y,no,no,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93075.0,-47.1,1405.0,5099.1,0
3653,33,admin.,single,professional.course,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93994.0,-36.4,4856.0,5191.0,0
13915,28,blue-collar,single,basic.9y,no,no,no,cellular,jul,fri,9,999,0,nonexistent,1.4,93918.0,-42.7,4962.0,5228.1,1
